"ppvtr.36","first","b.marr","income","momage","momed","momrace","missing_ppvtr.36","missing_b.marr","missing_income","missing_momed","missing_momrace","_mi","_mj"
62,"0","1",5625,24,"2","2",FALSE,FALSE,FALSE,FALSE,TRUE,140,4
63,"0","1",53000,28,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,141,4
131,"1","0",12000,24,"4","3",FALSE,FALSE,FALSE,FALSE,TRUE,142,4
71.5063788259547,"0","1",7879,24,"1","2",TRUE,FALSE,FALSE,FALSE,FALSE,143,4
106,"1","1",20480,23,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,144,4
114,"0","1",1057448,29,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,145,4
62,"0","1",12000,25,"3","3",FALSE,FALSE,FALSE,FALSE,TRUE,146,4
91,"0","0",27000,25,"3","1",FALSE,FALSE,FALSE,FALSE,TRUE,147,4
100,"1","1",24000,18,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,148,4
82,"0","0",5768,20,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,149,4
79,"0","1",14709,23,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,150,4
88,"1","1",9556.00000000001,18,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,151,4
102.735216463887,"1","1",23353,19,"2","3",TRUE,FALSE,FALSE,FALSE,FALSE,152,4
72,"0","0",6786,20,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,153,4
91,"1","1",34020,25,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,154,4
76,"0","1",23700,20,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,155,4
87,"1","0",22558.0225446876,25,"3","1",FALSE,FALSE,TRUE,FALSE,TRUE,156,4
82,"0","0",5205,24,"3","1",FALSE,FALSE,FALSE,TRUE,FALSE,157,4
65,"0","1",23000,26,"3","2",FALSE,FALSE,FALSE,FALSE,TRUE,158,4
92.2079893168511,"0","0",11000,24,"2","2",TRUE,FALSE,FALSE,TRUE,FALSE,159,4
84.3723765792553,"1","1",8000,29,"2","2",TRUE,FALSE,FALSE,FALSE,FALSE,160,4
102,"0","1",20100,27,"1","3",FALSE,FALSE,FALSE,TRUE,FALSE,161,4
57,"0","1",6000,22,"2","2",FALSE,FALSE,FALSE,TRUE,FALSE,162,4
105,"0","1",47000,31,"2","3",FALSE,FALSE,FALSE,TRUE,FALSE,163,4
67,"0","0",4440,23,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,164,4
90,"1","1",23000,22,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,165,4
89.5268049828542,"0","0",3542,27,"1","2",TRUE,FALSE,FALSE,FALSE,TRUE,166,4
97,"0","1",19000,26,"4","3",FALSE,FALSE,FALSE,TRUE,FALSE,167,4
69,"1","1",12766,20,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,168,4
83,"0","0",4728,27,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,169,4
58,"1","1",17025.0230331258,27,"1","2",FALSE,FALSE,TRUE,FALSE,FALSE,170,4
110,"1","1",37150,26,"3","3",FALSE,FALSE,FALSE,FALSE,TRUE,171,4
109,"1","1",30000,22,"3","2",FALSE,FALSE,FALSE,FALSE,FALSE,172,4
88,"0","1",16100,26,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,173,4
94,"0","1",100001,28,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,174,4
70,"1","1",7500,23,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,175,4
98,"1","1",11005,24,"2","1",FALSE,FALSE,FALSE,FALSE,TRUE,176,4
113,"1","1",34100,30,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,177,4
106,"1","1",31540,23,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,178,4
117,"1","1",37386,27,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,179,4
80,"1","0",35000,20,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,180,4
78,"0","1",25102,21,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,181,4
77,"0","1",9000,24,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,182,4
77.2767853025977,"0","1",38050,28,"2","2",TRUE,FALSE,FALSE,FALSE,FALSE,183,4
127,"0","1",15532,21,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,184,4
96,"1","1",5000,17,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,185,4
102.92155711997,"0","0",15000,25,"1","3",TRUE,FALSE,FALSE,FALSE,FALSE,186,4
41,"1","0",25000,16,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,187,4
88,"0","0",5599.11418687749,24,"2","1",FALSE,FALSE,TRUE,FALSE,FALSE,188,4
88,"0","1",31304,29,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,189,4
83.3123383953147,"0","0",17500,22,"2","1",TRUE,FALSE,FALSE,FALSE,TRUE,190,4
84,"0","0",5.6843418860808e-14,21,"2","1",FALSE,TRUE,TRUE,FALSE,FALSE,191,4
97,"0","0",11400,24,"3","1",FALSE,FALSE,FALSE,FALSE,TRUE,192,4
102,"0","1",27500,24,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,193,4
86.0394478633346,"0","1",11220,21,"1","2",TRUE,FALSE,FALSE,FALSE,TRUE,194,4
59,"1","0",5.6843418860808e-14,18,"2","1",FALSE,FALSE,TRUE,FALSE,FALSE,195,4
77,"1","0",10731.0574264622,20,"2","1",FALSE,FALSE,TRUE,FALSE,FALSE,196,4
89,"1","0",5.6843418860808e-14,27,"4","3",FALSE,TRUE,TRUE,FALSE,TRUE,197,4
55,"0","0",4692,25,"2","1",FALSE,FALSE,FALSE,TRUE,TRUE,198,4
79.4086491043414,"0","0",6816,27,"1","3",TRUE,FALSE,FALSE,FALSE,TRUE,199,4
59,"0","0",6000,22,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,200,4
72,"0","0",12000,28,"3","1",FALSE,FALSE,FALSE,FALSE,TRUE,201,4
108,"0","1",46020,28,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,202,4
74,"0","1",16800,28,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,203,4
95,"0","0",5220,24,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,204,4
112,"1","1",100001,26,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,205,4
90,"1","0",4204.42126803088,20,"1","2",FALSE,FALSE,TRUE,FALSE,FALSE,206,4
92,"0","1",24553.7463997325,26,"2","2",FALSE,FALSE,TRUE,FALSE,FALSE,207,4
98,"1","1",18585,23,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,208,4
78,"0","1",36200.0388664247,26,"2","3",FALSE,FALSE,TRUE,FALSE,FALSE,209,4
104,"0","1",8262,22,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,210,4
70,"0","1",15796,20,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,211,4
101,"1","1",18000,27,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,212,4
100,"0","1",10832,23,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,213,4
94.7020619239261,"1","1",100001,23,"1","3",TRUE,FALSE,FALSE,TRUE,TRUE,214,4
110,"1","1",44600,24,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,215,4
58,"1","1",13000,23,"3","1",FALSE,FALSE,FALSE,FALSE,TRUE,216,4
52,"1","1",1446,18,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,217,4
54,"1","0",6970,21,"1","1",FALSE,FALSE,FALSE,FALSE,TRUE,218,4
88,"0","1",14072,24,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,219,4
84,"0","0",2776.63593408522,26,"4","1",FALSE,FALSE,TRUE,FALSE,TRUE,220,4
101,"0","0",5040,28,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,221,4
122,"1","1",18352,18,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,222,4
90,"1","1",14336.2922611187,20,"2","1",FALSE,FALSE,TRUE,FALSE,FALSE,223,4
64,"1","1",35000,23,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,224,4
72.2376510554209,"1","1",29550,27,"3","3",TRUE,FALSE,FALSE,FALSE,FALSE,225,4
58,"0","1",21865,26,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,226,4
69,"1","1",15776.2714665445,19,"2","3",FALSE,FALSE,TRUE,FALSE,FALSE,227,4
63,"0","1",20806.4742667349,25,"1","2",FALSE,FALSE,TRUE,TRUE,FALSE,228,4
63,"0","1",27081,25,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,229,4
108,"1","1",34150,25,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,230,4
102,"1","1",26800,22,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,231,4
81.1582578532477,"1","0",5.6843418860808e-14,24,"2","3",TRUE,TRUE,TRUE,FALSE,FALSE,232,4
94,"0","1",53816.3216417684,27,"2","3",FALSE,FALSE,TRUE,FALSE,FALSE,233,4
103,"0","1",53200,25,"3","3",FALSE,FALSE,FALSE,FALSE,TRUE,234,4
82,"0","1",8002.00000000001,21,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,235,4
75,"0","0",5328,27,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,236,4
91,"0","1",24371.7142107209,25,"2","3",FALSE,FALSE,TRUE,FALSE,TRUE,237,4
56.4991727956504,"0","1",30000,29,"4","3",TRUE,FALSE,FALSE,FALSE,FALSE,238,4
97,"1","0",3650,19,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,239,4
81,"0","1",15000,21,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,240,4
88,"0","1",18150,23,"2","3",FALSE,FALSE,FALSE,TRUE,FALSE,241,4
64,"0","1",16745,24,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,242,4
87,"0","1",14000,26,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,243,4
65,"0","1",7712,22,"1","3",FALSE,FALSE,FALSE,TRUE,TRUE,244,4
81,"0","1",34000,30,"4","3",FALSE,FALSE,FALSE,FALSE,TRUE,245,4
104.699027776747,"0","1",44000,28,"3","3",TRUE,FALSE,FALSE,TRUE,FALSE,246,4
96.0453017244828,"1","1",24043,22,"2","3",TRUE,FALSE,FALSE,FALSE,TRUE,247,4
85,"1","0",37960,19,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,248,4
109,"0","1",15300,21,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,249,4
80,"1","0",2520,19,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,250,4
105,"1","1",69000,30,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,251,4
90.0810713442199,"0","1",26088,24,"2","3",TRUE,FALSE,FALSE,TRUE,FALSE,252,4
93,"1","1",29702.3903841249,23,"3","3",FALSE,FALSE,TRUE,FALSE,FALSE,253,4
52,"0","1",36000,25,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,254,4
77,"0","1",41000,29,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,255,4
52,"1","1",28400,25,"3","2",FALSE,FALSE,FALSE,FALSE,FALSE,256,4
66,"1","0",5869.99999999999,19,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,257,4
63.2887011375329,"0","1",30000,24,"1","3",TRUE,FALSE,FALSE,FALSE,FALSE,258,4
75,"0","1",39815,23,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,259,4
64,"1","1",14725,18,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,260,4
86,"1","0",4992,18,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,261,4
90,"1","0",0,21,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,262,4
82,"1","0",3890,18,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,263,4
79,"0","1",46583,26,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,264,4
104,"1","0",-25.1502006252431,24,"4","1",FALSE,TRUE,TRUE,FALSE,FALSE,265,4
108,"1","1",38300,26,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,266,4
109,"0","1",25157.4883075151,24,"1","2",FALSE,FALSE,TRUE,TRUE,TRUE,267,4
109,"0","1",33100,24,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,268,4
99,"0","1",36000,30,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,269,4
53.4001623728765,"0","0",11680,24,"3","1",TRUE,FALSE,FALSE,FALSE,TRUE,270,4
52,"0","1",8562,23,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,271,4
58,"0","1",17812,29,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,272,4
65,"1","0",4200,17,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,273,4
66,"0","1",60000,20,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,274,4
90.067440894324,"1","1",39143,29,"2","3",TRUE,FALSE,FALSE,TRUE,FALSE,275,4
86,"1","0",6000,19,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,276,4
77.6309248977548,"0","0",3012,22,"1","2",TRUE,FALSE,FALSE,FALSE,TRUE,277,4
107,"1","1",21002,21,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,278,4
81.1061060622055,"1","1",21000,19,"2","2",TRUE,FALSE,FALSE,FALSE,FALSE,279,4
79,"1","0",12600,21,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,280,4
87,"1","0",16606.1510844214,16,"1","3",FALSE,FALSE,TRUE,FALSE,FALSE,281,4
52,"0","1",10800,26,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,282,4
87,"1","1",37341,21,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,283,4
100,"0","0",5.6843418860808e-14,26,"1","2",FALSE,TRUE,TRUE,FALSE,TRUE,284,4
84,"1","1",12415,25,"2","2",FALSE,FALSE,FALSE,FALSE,TRUE,285,4
98.7387597284862,"0","1",30893.7128118657,23,"2","3",TRUE,FALSE,TRUE,FALSE,FALSE,286,4
114,"1","1",23770.7322449143,27,"2","3",FALSE,FALSE,TRUE,FALSE,FALSE,287,4
121,"1","1",51000,28,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,288,4
70,"1","1",5219.56837896782,17,"1","3",FALSE,FALSE,TRUE,FALSE,FALSE,289,4
94,"1","0",24000,21,"2","3",FALSE,FALSE,FALSE,TRUE,TRUE,290,4
86.4046508199336,"1","1",24000,25,"3","3",TRUE,FALSE,FALSE,FALSE,TRUE,291,4
114,"1","1",41030,25,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,292,4
74,"0","0",2370,22,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,293,4
64,"1","1",11311.2079685172,26,"1","2",FALSE,FALSE,TRUE,FALSE,FALSE,294,4
54,"0","0",8292,26,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,295,4
104,"0","1",18392,20,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,296,4
86,"0","0",6852,21,"2","1",FALSE,FALSE,FALSE,TRUE,TRUE,297,4
26.9967743763373,"0","0",6636,25,"1","2",TRUE,FALSE,FALSE,FALSE,FALSE,298,4
110,"1","1",21000,25,"3","3",FALSE,FALSE,FALSE,TRUE,TRUE,299,4
72,"0","1",11596,25,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,300,4
73,"0","1",11533.8999775,26,"1","2",FALSE,FALSE,TRUE,FALSE,FALSE,301,4
99,"0","0",5268,25,"2","1",FALSE,FALSE,FALSE,TRUE,TRUE,302,4
122,"1","1",1057448,32,"4","3",FALSE,FALSE,FALSE,TRUE,FALSE,303,4
129,"1","1",44080,25,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,304,4
78,"0","0",13500,27,"2","1",FALSE,FALSE,FALSE,FALSE,TRUE,305,4
106,"0","1",18078,24,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,306,4
84.1134500400962,"1","1",9399.44843621417,28,"2","2",TRUE,FALSE,TRUE,FALSE,FALSE,307,4
94.0040334237295,"0","1",22385.9426752515,22,"2","2",TRUE,FALSE,TRUE,TRUE,TRUE,308,4
55.2676794240724,"0","0",3564,23,"2","2",TRUE,FALSE,FALSE,FALSE,FALSE,309,4
76,"0","1",33160,27,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,310,4
62,"1","1",71300,22,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,311,4
44,"1","1",11672,21,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,312,4
79,"1","0",3000,31,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,313,4
76,"1","0",32000,23,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,314,4
108,"1","1",50000,24,"3","3",FALSE,FALSE,FALSE,TRUE,FALSE,315,4
98,"1","1",18790.459151682,24,"2","3",FALSE,FALSE,TRUE,FALSE,FALSE,316,4
98,"1","1",72020.0000000001,30,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,317,4
82,"0","1",6412,20,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,318,4
98,"0","1",16700,24,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,319,4
79,"0","1",30000,22,"2","2",FALSE,FALSE,FALSE,FALSE,TRUE,320,4
84.6778500680127,"0","1",50000,26,"2","3",TRUE,FALSE,FALSE,FALSE,FALSE,321,4
75,"0","1",11808.6951637166,24,"3","1",FALSE,FALSE,TRUE,FALSE,TRUE,322,4
95,"1","1",3600,23,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,323,4
46,"0","0",4641,23,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,324,4
54,"1","0",5.6843418860808e-14,19,"2","1",FALSE,FALSE,TRUE,FALSE,FALSE,325,4
94,"0","1",24385,26,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,326,4
107.851828318607,"0","1",29600,22,"2","3",TRUE,FALSE,FALSE,FALSE,FALSE,327,4
106,"1","0",5.6843418860808e-14,28,"4","2",FALSE,TRUE,TRUE,FALSE,FALSE,328,4
91,"1","0",3154.51071002219,22,"1","3",FALSE,FALSE,TRUE,FALSE,FALSE,329,4
101,"0","0",8675,22,"2","2",FALSE,FALSE,FALSE,FALSE,TRUE,330,4
52.1059744588438,"0","1",12020,20,"1","2",TRUE,FALSE,FALSE,FALSE,TRUE,331,4
84.4575572038943,"0","0",10428,26,"1","3",TRUE,FALSE,FALSE,FALSE,TRUE,332,4
102,"1","1",20180,22,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,333,4
93,"0","1",36350,24,"3","2",FALSE,FALSE,FALSE,FALSE,FALSE,334,4
72,"0","0",3400,21,"1","1",FALSE,FALSE,FALSE,TRUE,FALSE,335,4
83,"0","1",5200,23,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,336,4
41.9490327703558,"0","1",8307,22,"1","3",TRUE,FALSE,FALSE,FALSE,FALSE,337,4
80.5484806621887,"0","1",32856,25,"3","2",TRUE,FALSE,FALSE,FALSE,FALSE,338,4
111.949118725802,"1","1",14408,20,"2","3",TRUE,FALSE,FALSE,FALSE,TRUE,339,4
82,"0","1",15000,24,"4","2",FALSE,FALSE,FALSE,TRUE,FALSE,340,4
92,"0","0",9055.19123878798,20,"3","1",FALSE,FALSE,TRUE,FALSE,TRUE,341,4
74,"1","0",12000,19,"2","1",FALSE,FALSE,FALSE,TRUE,FALSE,342,4
90,"0","1",1057448,31,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,343,4
114,"0","1",22510,22,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,344,4
53,"1","0",10000,22,"1","1",FALSE,FALSE,FALSE,TRUE,FALSE,345,4
56,"0","0",3404,22,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,346,4
110,"1","1",25990,22,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,347,4
110,"1","1",23000,23,"3","2",FALSE,FALSE,FALSE,FALSE,FALSE,348,4
91,"1","0",14928,19,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,349,4
80,"0","0",5.6843418860808e-14,26,"2","3",FALSE,TRUE,TRUE,FALSE,FALSE,350,4
67,"0","1",10000,20,"1","2",FALSE,FALSE,FALSE,TRUE,FALSE,351,4
98,"0","1",25502,21,"3","3",FALSE,FALSE,FALSE,FALSE,TRUE,352,4
86.0037536883894,"1","0",1848,20,"1","1",TRUE,FALSE,FALSE,FALSE,FALSE,353,4
81,"1","1",26000,27,"3","2",FALSE,FALSE,FALSE,FALSE,TRUE,354,4
118,"1","1",86652.473520651,25,"4","3",FALSE,FALSE,TRUE,FALSE,TRUE,355,4
80,"0","0",7328,26,"1","1",FALSE,FALSE,FALSE,FALSE,TRUE,356,4
94,"0","1",21000,26,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,357,4
46,"0","0",5.6843418860808e-14,28,"1","3",FALSE,TRUE,TRUE,FALSE,TRUE,358,4
73,"1","1",16630,22,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,359,4
63.5402790824061,"0","1",18000,27,"1","2",TRUE,FALSE,FALSE,FALSE,TRUE,360,4
85,"1","1",17500,21,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,361,4
77.1221055963432,"0","1",10000,20,"1","3",TRUE,FALSE,FALSE,FALSE,FALSE,362,4
124.067743967699,"1","1",36012,28,"3","3",TRUE,FALSE,FALSE,FALSE,FALSE,363,4
76,"1","0",1473.59024371371,20,"3","1",FALSE,FALSE,TRUE,FALSE,FALSE,364,4
89.5973284293457,"1","1",29000,24,"2","3",TRUE,FALSE,FALSE,FALSE,TRUE,365,4
83,"0","1",21921.0326660058,22,"1","2",FALSE,FALSE,TRUE,FALSE,TRUE,366,4
109,"1","1",28010,22,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,367,4
109,"1","1",14700,23,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,368,4
84,"1","0",7932.59383999325,23,"2","1",FALSE,FALSE,TRUE,FALSE,TRUE,369,4
105,"1","1",25000,19,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,370,4
56,"0","0",7392,27,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,371,4
96,"1","1",17120.9137591381,22,"2","3",FALSE,FALSE,TRUE,FALSE,FALSE,372,4
110,"1","1",35654.0622645183,19,"1","1",FALSE,FALSE,TRUE,FALSE,FALSE,373,4
77,"1","0",7332,25,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,374,4
68,"1","1",15000,22,"3","2",FALSE,FALSE,FALSE,FALSE,FALSE,375,4
106,"1","1",47000,28,"4","2",FALSE,FALSE,FALSE,TRUE,FALSE,376,4
76,"1","1",21836,24,"2","1",FALSE,FALSE,FALSE,FALSE,TRUE,377,4
95,"1","1",49548.6858157426,27,"4","3",FALSE,FALSE,TRUE,FALSE,FALSE,378,4
95,"0","1",53000,27,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,379,4
97,"0","1",17049.2022448074,23,"3","1",FALSE,FALSE,TRUE,FALSE,FALSE,380,4
81.3654085011523,"0","1",23227.3254875496,18,"1","2",TRUE,FALSE,TRUE,FALSE,FALSE,381,4
96,"0","1",18613.3332156938,25,"3","1",FALSE,FALSE,TRUE,FALSE,FALSE,382,4
99,"0","1",9750.00000000001,22,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,383,4
83,"0","0",8298,24,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,384,4
78,"0","0",29000,21,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,385,4
79,"0","1",6700,23,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,386,4
83,"1","1",57639.0032089548,19,"3","2",FALSE,FALSE,TRUE,FALSE,FALSE,387,4
125,"1","1",60140,26,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,388,4
80,"0","1",23539,24,"3","3",FALSE,FALSE,FALSE,FALSE,TRUE,389,4
80,"1","0",5787.21937622628,18,"1","1",FALSE,FALSE,TRUE,FALSE,TRUE,390,4
80,"1","0",30000,22,"4","3",FALSE,FALSE,FALSE,FALSE,TRUE,391,4
50,"0","1",9051,23,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,392,4
84,"0","1",33000,23,"2","2",FALSE,FALSE,FALSE,FALSE,TRUE,393,4
90,"1","0",1415,23,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,394,4
53.8715329592396,"0","1",19980.7567124943,23,"1","2",TRUE,FALSE,TRUE,TRUE,FALSE,395,4
79.4812078565047,"0","1",63906,28,"4","3",TRUE,FALSE,FALSE,FALSE,TRUE,396,4
100,"0","1",39017,28,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,397,4
92,"0","1",52000,28,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,398,4
99,"0","0",4000,22,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,399,4
102,"1","1",42125,30,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,400,4
105,"1","1",21446,20,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,1,5
91,"1","1",12125,22,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,2,5
89,"0","1",13560,22,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,3,5
85,"0","1",24500,28,"3","3",FALSE,FALSE,FALSE,FALSE,TRUE,4,5
66,"0","0",3304,20,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,5,5
60.2595986627562,"0","0",5832,27,"2","3",TRUE,FALSE,FALSE,FALSE,TRUE,6,5
92,"1","0",17022,26,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,7,5
94,"1","1",13000,23,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,8,5
124,"1","1",30100,25,"4","3",FALSE,FALSE,FALSE,FALSE,TRUE,9,5
83.6772538726666,"1","1",34424,26,"3","2",TRUE,FALSE,FALSE,FALSE,FALSE,10,5
83,"0","0",17500,23,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,11,5
69,"1","0",25000,20,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,12,5
77.5197028746416,"0","1",22153,27,"2","2",TRUE,FALSE,FALSE,FALSE,FALSE,13,5
87,"0","1",12600.0165009173,21,"1","1",FALSE,FALSE,TRUE,FALSE,TRUE,14,5
41,"0","1",46000,25,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,15,5
82.9674571582999,"0","1",9234.01912187995,27,"3","1",TRUE,FALSE,TRUE,FALSE,TRUE,16,5
48.1082696834121,"1","1",2441,23,"2","2",TRUE,FALSE,FALSE,FALSE,FALSE,17,5
97,"1","1",25600,23,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,18,5
76,"0","0",0,24,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,19,5
115,"1","1",39700,24,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,20,5
106,"0","1",21499.8112354126,28,"3","3",FALSE,FALSE,TRUE,TRUE,FALSE,21,5
57,"0","1",5016,25,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,22,5
92,"0","0",18000,28,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,23,5
93.9775845938496,"0","1",44800,27,"4","3",TRUE,FALSE,FALSE,FALSE,FALSE,24,5
110.739888264108,"0","1",18650,29,"2","3",TRUE,FALSE,FALSE,FALSE,FALSE,25,5
75,"1","1",14040,25,"2","2",FALSE,FALSE,FALSE,FALSE,TRUE,26,5
69,"1","0",5200,25,"3","2",FALSE,FALSE,FALSE,FALSE,FALSE,27,5
104,"1","1",21600,26,"3","3",FALSE,FALSE,FALSE,FALSE,TRUE,28,5
